GEOID,NAME,TotalForeignBornE,TotalForeignBornM,EuropeE,EuropeM,Northern EuropeE,Northern EuropeM,United Kingdom (inc. Crown Dependencies)E,United Kingdom (inc. Crown Dependencies)M,United Kingdom excluding England and ScotlandE,United Kingdom excluding England and ScotlandM,EnglandE,EnglandM,ScotlandE,ScotlandM,IrelandE,IrelandM,DenmarkE,DenmarkM,NorwayE,NorwayM,SwedenE,SwedenM,Other Northern EuropeE,Other Northern EuropeM,Western EuropeE,Western EuropeM,AustriaE,AustriaM,BelgiumE,BelgiumM,FranceE,FranceM,GermanyE,GermanyM,NetherlandsE,NetherlandsM,SwitzerlandE,SwitzerlandM,Other Western EuropeE,Other Western EuropeM,Southern EuropeE,Southern EuropeM,GreeceE,GreeceM,ItalyE,ItalyM,PortugalE,PortugalM,Azores IslandsE,Azores IslandsM,SpainE,SpainM,Other Southern EuropeE,Other Southern EuropeM,Eastern EuropeE,Eastern EuropeM,AlbaniaE,AlbaniaM,BelarusE,BelarusM,BulgariaE,BulgariaM,CroatiaE,CroatiaM,Czechoslovakia (includes Czech Republic and Slovakia)E,Czechoslovakia (includes Czech Republic and Slovakia)M,HungaryE,HungaryM,LatviaE,LatviaM,LithuaniaE,LithuaniaM,MacedoniaE,MacedoniaM,MoldovaE,MoldovaM,PolandE,PolandM,RomaniaE,RomaniaM,RussiaE,RussiaM,UkraineE,UkraineM,Bosnia and HerzegovinaE,Bosnia and HerzegovinaM,SerbiaE,SerbiaM,Other Eastern EuropeE,Other Eastern EuropeM,Europe n.e.c.E,Europe n.e.c.M,AsiaE,AsiaM,Eastern AsiaE,Eastern AsiaM,ChinaE,ChinaM,China excluding Hong Kong and TaiwanE,China excluding Hong Kong and TaiwanM,Hong KongE,Hong KongM,TaiwanE,TaiwanM,JapanE,JapanM,KoreaE,KoreaM,Other Eastern AsiaE,Other Eastern AsiaM,South Central AsiaE,South Central AsiaM,AfghanistanE,AfghanistanM,BangladeshE,BangladeshM,IndiaE,IndiaM,IranE,IranM,KazakhstanE,KazakhstanM,NepalE,NepalM,PakistanE,PakistanM,Sri LankaE,Sri LankaM,UzbekistanE,UzbekistanM,Other South Central AsiaE,Other South Central AsiaM,South Eastern AsiaE,South Eastern AsiaM,CambodiaE,CambodiaM,IndonesiaE,IndonesiaM,LaosE,LaosM,MalaysiaE,MalaysiaM,BurmaE,BurmaM,PhilippinesE,PhilippinesM,SingaporeE,SingaporeM,ThailandE,ThailandM,VietnamE,VietnamM,Other South Eastern AsiaE,Other South Eastern AsiaM,Western AsiaE,Western AsiaM,IraqE,IraqM,IsraelE,IsraelM,JordanE,JordanM,KuwaitE,KuwaitM,LebanonE,LebanonM,Saudi ArabiaE,Saudi ArabiaM,SyriaE,SyriaM,YemenE,YemenM,TurkeyE,TurkeyM,ArmeniaE,ArmeniaM,Other Western AsiaE,Other Western AsiaM,Asia n.e.c.E,Asia n.e.c.M,AfricaE,AfricaM,Eastern AfricaE,Eastern AfricaM,EritreaE,EritreaM,EthiopiaE,EthiopiaM,KenyaE,KenyaM,SomaliaE,SomaliaM,Other Eastern AfricaE,Other Eastern AfricaM,Middle AfricaE,Middle AfricaM,CameroonE,CameroonM,Other Middle AfricaE,Other Middle AfricaM,Northern AfricaE,Northern AfricaM,EgyptE,EgyptM,MoroccoE,MoroccoM,SudanE,SudanM,Other Northern AfricaE,Other Northern AfricaM,Southern AfricaE,Southern AfricaM,South AfricaE,South AfricaM,Other Southern AfricaE,Other Southern AfricaM,Western AfricaE,Western AfricaM,Cabo VerdeE,Cabo VerdeM,GhanaE,GhanaM,LiberiaE,LiberiaM,NigeriaE,NigeriaM,Sierra LeoneE,Sierra LeoneM,Other Western AfricaE,Other Western AfricaM,Africa n.e.c.E,Africa n.e.c.M,OceaniaE,OceaniaM,Australia and New Zealand SubregionE,Australia and New Zealand SubregionM,AustraliaE,AustraliaM,Other Australian and New Zealand SubregionE,Other Australian and New Zealand SubregionM,FijiE,FijiM,Oceania n.e.c.E,Oceania n.e.c.M,AmericasE,AmericasM,Latin AmericaE,Latin AmericaM,CaribbeanE,CaribbeanM,BahamasE,BahamasM,BarbadosE,BarbadosM,CubaE,CubaM,DominicaE,DominicaM,Dominican RepublicE,Dominican RepublicM,GrenadaE,GrenadaM,HaitiE,HaitiM,JamaicaE,JamaicaM,St. Vincent and the GrenadinesE,St. Vincent and the GrenadinesM,Trinidad and TobagoE,Trinidad and TobagoM,West IndiesE,West IndiesM,Other CaribbeanE,Other CaribbeanM,Central AmericaE,Central AmericaM,MexicoE,MexicoM,BelizeE,BelizeM,Costa RicaE,Costa RicaM,El SalvadorE,El SalvadorM,GuatemalaE,GuatemalaM,HondurasE,HondurasM,NicaraguaE,NicaraguaM,PanamaE,PanamaM,Other Central AmericaE,Other Central AmericaM,South AmericaE,South AmericaM,ArgentinaE,ArgentinaM,BoliviaE,BoliviaM,BrazilE,BrazilM,ChileE,ChileM,ColombiaE,ColombiaM,EcuadorE,EcuadorM,GuyanaE,GuyanaM,PeruE,PeruM,UruguayE,UruguayM,VenezuelaE,VenezuelaM,Other South AmericaE,Other South AmericaM,Northern AmericaE,Northern AmericaM,CanadaE,CanadaM,Other Northern AmericaE,Other Northern AmericaM,geometry
11001003500,"Census Tract 35, District of Columbia, District of Columbia",823,252,35,35,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,21,30,0,17,0,17,9,22,12,20,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,14,16,0,17,0,17,0,17,0,17,10,14,0,17,0,17,0,17,0,17,0,17,0,17,4,7,0,17,0,17,0,17,0,17,0,17,0,17,173,144,39,41,5,8,0,17,5,8,0,17,1,4,33,40,0,17,25,35,0,17,0,17,0,17,0,17,0,17,25,35,0,17,0,17,0,17,0,17,100,131,0,17,0,17,0,17,0,17,0,17,8,12,0,17,0,17,92,131,0,17,9,23,9,23,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,216,116,111,83,0,17,111,83,0,17,0,17,0,17,0,17,0,17,0,17,16,17,7,10,0,17,9,14,0,17,0,17,0,17,0,17,58,56,0,17,0,17,0,17,58,56,0,17,0,17,31,37,0,17,0,17,0,17,0,17,0,17,0,17,399,157,382,156,230,84,5,12,36,30,0,17,0,17,18,28,26,28,0,17,113,69,0,17,26,31,0,17,6,9,77,92,67,88,0,17,0,17,10,16,0,17,0,17,0,17,0,17,0,17,75,71,0,17,0,17,33,51,0,17,0,17,0,17,11,16,7,12,0,17,24,29,0,17,17,18,17,18,0,17,"list(c(-77.027046, -77.022964, -77.022523, -77.021912, -77.021893, -77.023955, -77.025849, -77.027036, -77.027038, -77.027046, 38.926749, 38.927226, 38.924183, 38.919894, 38.916261, 38.91699, 38.920439, 38.920763, 38.923767, 38.926749))"
11001004201,"Census Tract 42.01, District of Columbia, District of Columbia",408,188,131,68,47,41,47,41,47,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,52,51,0,12,0,12,37,45,15,24,0,12,0,12,0,12,32,35,0,12,17,25,0,12,0,12,15,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,51,45,21,26,9,16,9,16,0,12,0,12,0,12,12,19,0,12,13,21,0,12,0,12,13,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,23,26,23,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,203,170,184,169,18,28,0,12,0,12,0,12,0,12,18,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,93,149,0,12,0,12,0,12,93,149,0,12,0,12,0,12,0,12,0,12,73,54,18,29,0,12,27,33,0,12,0,12,15,25,0,12,0,12,0,12,13,20,0,12,19,26,19,26,0,12,"list(c(-77.041656, -77.041224, -77.040191, -77.038473, -77.036496, -77.036492, -77.036502, -77.036509, -77.03848, -77.039275, -77.041662, -77.041656, 38.91678, 38.917008, 38.918044, 38.918523, 38.919145, 38.917002, 38.916289, 38.914093, 38.914091, 38.914092, 38.914092, 38.91678))"
11001006700,"Census Tract 67, District of Columbia, District of Columbia",277,101,123,59,54,46,7,11,0,12,7,11,0,12,38,42,0,12,0,12,9,15,0,12,25,23,0,12,0,12,11,16,14,17,0,12,0,12,0,12,16,14,0,12,8,13,0,12,0,12,8,12,0,12,28,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12,0,12,0,12,19,28,0,12,45,37,18,27,18,27,1,2,0,12,17,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,21,0,12,9,14,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,22,0,12,15,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,94,65,64,58,31,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,51,0,12,0,12,0,12,0,12,12,19,0,12,0,12,0,12,0,12,12,19,0,12,0,12,0,12,0,12,21,23,0,12,0,12,0,12,0,12,12,18,0,12,0,12,9,14,0,12,0,12,0,12,30,28,30,28,0,12,"list(c(-76.994962, -76.991533, -76.991544, -76.988316, -76.98832, -76.985506, -76.983645, -76.983653, -76.988311, -76.99153, -76.993763, -76.99496, -76.994962, 38.889806, 38.889805, 38.889226, 38.889243, 38.889795, 38.889803, 38.889801, 38.887086, 38.886017, 38.885098, 38.884585, 38.884604, 38.889806))"
11001007408,"Census Tract 74.08, District of Columbia, District of Columbia",38,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,38,38,38,38,18,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,22,0,12,0,12,0,12,0,12,20,32,0,12,0,12,0,12,10,16,0,12,10,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,"list(c(-76.975212, -76.973416, -76.971751, -76.969972, -76.969953, -76.96845, -76.965672, -76.965567, -76.9634722062731, -76.9654382741178, -76.968793, -76.97276, -76.974335, -76.975898, -76.974638, -76.976004, -76.975212, 38.856528, 38.855345, 38.856906, 38.855822, 38.852632, 38.851325, 38.85036, 38.852329, 38.8506686036257, 38.8490912382373, 38.849267, 38.851201, 38.852631, 38.853628, 38.854998, 38.856674, 38.856528))"
11001007502,"Census Tract 75.02, District of Columbia, District of Columbia",68,53,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,8,13,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,8,13,0,17,0,17,0,17,0,17,0,17,0,17,60,52,60,52,60,52,0,17,0,17,0,17,0,17,0,17,0,17,0,17,37,36,0,17,23,38,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,"list(c(-76.975212, -76.973347, -76.97479, -76.97282, -76.970234, -76.969373, -76.968769, -76.968213, -76.968195, -76.96802, -76.967356, -76.962979, -76.9619414862434, -76.9634722062731, -76.965567, -76.965672, -76.96845, -76.969953, -76.969972, -76.971751, -76.973416, -76.975212, 38.856528, 38.859551, 38.860371, 38.86308, 38.861924, 38.861223, 38.860664, 38.860252, 38.858906, 38.85819, 38.857068, 38.852134, 38.8518966918631, 38.8506686036257, 38.852329, 38.85036, 38.851325, 38.852632, 38.855822, 
38.856906, 38.855345, 38.856528))"
11001009000,"Census Tract 90, District of Columbia, District of Columbia",263,152,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,107,121,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,107,121,0,12,0,12,0,12,97,118,0,12,10,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,156,83,156,83,80,50,0,12,0,12,0,12,0,12,23,33,0,12,0,12,48,47,0,12,9,15,0,12,0,12,33,27,0,12,0,12,0,12,33,27,0,12,0,12,0,12,0,12,0,12,43,53,0,12,0,12,0,12,0,12,26,44,0,12,0,12,17,27,0,12,0,12,0,12,0,12,0,12,0,12,"list(c(-76.965161, -76.961486, -76.957718618064, -76.9577049072522, -76.9576171486463, -76.9560509609247, -76.9438638818987, -76.9419210679896, -76.942932, -76.943858, -76.956112, -76.954979, -76.96267, -76.965161, 38.92526, 38.928267, 38.9307973621038, 38.9307867642048, 38.9307189303778, 38.9295083310765, 38.9200882154987, 38.9185864994984, 38.917401, 38.916871, 38.917789, 38.918348, 38.923506, 38.92526))"
11001007603,"Census Tract 76.03, District of Columbia, District of Columbia",112,59,56,61,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,33,0,12,0,12,0,12,21,33,0,12,0,12,0,12,35,57,0,12,0,12,0,12,0,12,35,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,24,0,12,0,12,0,12,18,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,4,0,12,0,12,0,12,1,4,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,37,41,37,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,23,0,12,0,12,15,23,0,12,0,12,0,12,0,12,0,12,0,12,22,35,0,12,0,12,0,12,0,12,0,12,0,12,22,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,"list(c(-76.968195, -76.966681, -76.96221, -76.959, -76.957405, -76.956674, -76.955822, -76.951324, -76.9467461839551, -76.949696, -76.9498609664429, -76.953696, -76.9581401027746, -76.9581489643888, -76.9619414862434, -76.962979, -76.967356, -76.96802, -76.968195, 38.858906, 38.860013, 38.861647, 38.861923, 38.862269, 38.86259, 38.863836, 38.865594, 38.8636217776563, 38.861312, 38.8611965234899, 38.858512, 38.8549465208545, 38.8549394112303, 38.8518966918631, 38.852134, 38.857068, 38.85819, 38.858906
))"
11001007903,"Census Tract 79.03, District of Columbia, District of Columbia",115,70,19,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,3,5,3,5,0,12,0,12,0,12,0,12,0,12,0,12,7,10,0,12,0,12,0,12,0,12,7,10,0,12,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12,0,12,0,12,10,9,4,6,0,12,0,12,0,12,0,12,0,12,4,6,0,12,2,3,0,12,0,12,2,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,6,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,4,6,0,12,0,12,0,12,70,67,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,70,67,0,12,0,12,0,12,70,67,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,21,16,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,20,0,12,0,12,0,12,9,20,0,12,0,12,0,12,0,12,0,12,7,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,10,0,12,0,12,0,12,"list(c(-76.977257, -76.976491, -76.976239, -76.974173, -76.970385, -76.969464, -76.970968, -76.974766, -76.975152, -76.977259, -76.977257, 38.896116, 38.898818, 38.898949, 38.898587, 38.897925, 38.897769, 38.895997, 38.894404, 38.893295, 38.893301, 38.896116))"
11001008904,"Census Tract 89.04, District of Columbia, District of Columbia",558,280,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,24,9,14,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,20,0,12,0,12,0,12,0,12,0,12,4,7,0,12,11,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,306,197,21,24,0,12,21,24,0,12,0,12,0,12,208,175,156,159,52,62,38,57,0,12,0,12,38,57,0,12,0,12,0,12,0,12,39,40,0,12,0,12,0,12,23,26,6,10,10,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,219,161,200,160,15,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,22,0,12,0,12,0,12,0,12,128,142,0,12,0,12,0,12,117,137,11,20,0,12,0,12,0,12,0,12,57,64,0,12,0,12,0,12,0,12,0,12,0,12,26,43,31,49,0,12,0,12,0,12,19,30,19,30,0,12,"list(c(-76.98341, -76.98301, -76.982399, -76.976216, -76.972461, -76.970233, -76.970385, -76.974173, -76.976239, -76.979273, -76.983256, -76.98341, 38.900181, 38.900717, 38.900522, 38.903068, 38.904587, 38.903445, 38.897925, 38.898587, 38.898949, 38.899477, 38.900181, 38.900181))"
11001007406,"Census Tract 74.06, District of Columbia, District of Columbia",156,122,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,156,122,156,122,65,83,0,12,0,12,0,12,0,12,50,84,0,12,0,12,4,8,0,12,11,16,0,12,0,12,44,58,0,12,0,12,0,12,44,58,0,12,0,12,0,12,0,12,0,12,47,79,0,12,0,12,0,12,0,12,0,12,0,12,0,12,47,79,0,12,0,12,0,12,0,12,0,12,0,12,"list(c(-76.9936, -76.993275, -76.990825, -76.988636, -76.987666, -76.987224, -76.986995, -76.986075, -76.983338, -76.986937, -76.992074, -76.99355, -76.9936, 38.85848, 38.858415, 38.858482, 38.858429, 38.857981, 38.857357, 38.85619, 38.854627, 38.853366, 38.852768, 38.853814, 38.85547, 38.85848))"
11001007200,"Census Tract 72, District of Columbia, District of Columbia",251,100,87,51,14,16,0,17,0,17,0,17,0,17,0,17,4,6,0,17,0,17,10,15,51,40,0,17,0,17,21,25,30,33,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,22,27,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,1,6,0,17,0,17,0,17,21,26,0,17,70,34,44,34,40,33,21,26,0,17,19,21,0,17,4,14,0,17,20,23,0,17,0,17,20,23,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,6,9,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,6,9,0,17,53,60,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,28,45,0,17,0,17,0,17,28,45,0,17,0,17,25,39,0,17,0,17,0,17,0,17,0,17,0,17,41,31,41,31,30,25,0,17,0,17,0,17,0,17,0,17,22,24,0,17,8,13,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,11,19,0,17,11,19,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,"list(c(-77.009113, -77.009112, -77.006756, -77.002049, -76.998662, -76.996185, -76.991538, -76.991274, -76.990102, -76.99246, -76.995482, -77.003415, -77.005457, -77.008716, -77.009084, -77.009098, -77.009147, -77.009113, 38.881435, 38.881548, 38.880924, 38.880644, 38.879697, 38.879052, 38.877963, 38.873236, 38.871349, 38.870129, 38.870073, 38.870878, 38.868707, 38.870449, 38.872976, 38.876469, 38.877529, 38.881435))"
11001007401,"Census Tract 74.01, District of Columbia, District of Columbia",69,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,25,5,8,0,12,0,12,0,12,0,12,5,8,0,12,0,12,10,18,0,12,0,12,0,12,0,12,0,12,0,12,10,18,0,12,0,12,0,12,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,43,43,43,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,40,0,12,0,12,0,12,26,40,0,12,0,12,0,12,8,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,"list(c(-77.003415, -76.995482, -76.99246, -76.990102, -76.988166, -76.988977, -76.992324, -76.991221, -76.993159, -76.994327, -76.993649, -76.9936, -76.99355, -76.992074, -76.992478, -76.996075, -76.998763, -77.002366, -77.003446, -77.002078, -77.001803, -77.002397, -77.005457, -77.003415, 38.870878, 38.870073, 38.870129, 38.871349, 38.868536, 38.86795, 38.864631, 38.863318, 38.862268, 38.860654, 38.859443, 38.85848, 38.85547, 38.853814, 38.853564, 38.856067, 38.857518, 38.860576, 38.860689, 38.862754, 
38.865527, 38.867475, 38.868707, 38.870878))"
